index,book_name,author,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,sales_rank,publisher,units_sold,author_rating_score,author_popularity_score,profit_margin,revenue_per_unit,rating_weighted
679,Anne of Avonlea,L.M. Montgomery,Excellent,4.21,99918,fiction,117.81,70.686,0.99,782,"Amazon Digital Services,  Inc.",37368,4,4.46285923156895,47.123999999999995,0.0018916184971098267,420654.77999999997
680,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",Excellent,4.15,82102,fiction,593.81,0.0,4.99,783,"Amazon Digital Services,  Inc.",37152,4,4.410743610519601,593.81,0.0,340723.30000000005
681,We Are All Completely Beside Ourselves,Karen Joy Fowler,Intermediate,3.71,59973,fiction,355.81,0.0,2.99,783,"Amazon Digital Services,  Inc.",37152,2,3.6241852061283772,355.81,0.0,222499.83
682,Children of the Mind,Orson Scott Card,Intermediate,3.74,74517,fiction,1022.21,613.326,8.59,784,"Amazon Digital Services,  Inc.",36936,2,3.670904476113838,408.884,0.016605100714749837,278693.58
683,Ulysses,James Joyce,Intermediate,3.74,76791,fiction,117.81,0.0,0.99,786,"Amazon Digital Services,  Inc.",36936,2,3.6761263914666475,117.81,0.0,287198.34
684,Someone Like You,Sarah Dessen,Intermediate,3.94,84358,nonfiction,355.81,213.486,2.99,786,Simon and Schuster Digital Sales Inc,36936,2,3.752452569171143,142.324,0.005779889538661469,332370.52
685,Moloka'i,Alan Brennert,Excellent,4.15,75307,nonfiction,950.81,570.486,7.99,787,HarperCollins Christian Publishing,36720,4,4.395736445573547,380.32399999999996,0.015536111111111112,312524.05000000005
686,The Witching Hour,Anne Rice,Excellent,4.1,79824,nonfiction,357.54,214.524,3.03,789,"Amazon Digital Services,  Inc.",36504,4,4.390855570884593,143.01600000000002,0.0058767258382643,327278.39999999997
687,This Present Darkness,Frank E. Peretti,Excellent,4.24,71815,fiction,352.82,0.0,2.99,791,"Amazon Digital Services,  Inc.",36504,4,4.414488484870155,352.82,0.0,304495.60000000003
688,The Coincidence of Callie & Kayden,Jessica Sorensen,Excellent,4.21,97615,fiction,116.82,70.092,0.99,792,"Amazon Digital Services,  Inc.",36504,4,4.458808403059325,46.727999999999994,0.0019201183431952662,410959.15
689,Fates and Furies,Lauren Groff,Intermediate,3.56,66085,fiction,862.58,517.548,7.31,792,HarperCollins Publishers,36504,2,3.5960437864162023,345.03200000000004,0.01417784352399737,235262.6
691,Stuart Little,"E.B. White, Garth Williams",Intermediate,3.88,89033,fiction,352.82,211.692,2.99,797,"Amazon Digital Services,  Inc.",36504,2,3.743822354085509,141.128,0.005799145299145299,345448.04
692,The Foundation Trilogy,Isaac Asimov,Excellent,4.39,72311,fiction,1060.82,636.492,8.99,797,HarperCollins Publishers,36504,4,4.460684149353986,424.328,0.017436226166995396,317445.29
693,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,Excellent,4.06,32626,fiction,352.82,0.0,2.99,798,"Amazon Digital Services,  Inc.",36288,4,4.223430857178737,352.82,0.0,132461.56
694,The Austere Academy,"Lemony Snicket, Brett Helquist",Intermediate,3.97,99311,fiction,116.82,0.0,0.99,799,"Amazon Digital Services,  Inc.",36288,2,3.7898006912165285,116.82,0.0,394264.67000000004
695,Seven Up,Janet Evanovich,Excellent,4.15,94506,fiction,1320.42,792.252,11.19,800,HarperCollins Publishers,36072,4,4.435185590911786,528.1680000000001,0.021963073852295407,392199.9
696,The Awakening,Kelley Armstrong,Excellent,4.16,95026,fiction,761.1,456.66,6.45,802,Simon and Schuster Digital Sales Inc,36072,4,4.439138807526097,304.44,0.012659680638722555,395308.16000000003
697,Death Masks,Jim Butcher,Excellent,4.32,83664,children,654.9,392.94,5.55,802,"Amazon Digital Services,  Inc.",36072,4,4.465017526156283,261.96,0.01089321357285429,361428.48000000004
698,Stellaluna,Janell Cannon,Excellent,4.22,87423,fiction,116.82,70.092,0.99,803,"Amazon Digital Services,  Inc.",36072,4,4.44265226933176,46.727999999999994,0.0019431137724550897,368925.06
699,Before They Are Hanged,Joe Abercrombie,Excellent,4.27,68865,fiction,116.82,70.092,0.99,804,Random House LLC,35856,4,4.416201943295028,46.727999999999994,0.001954819277108434,294053.55
700,Loving Frank,Nancy Horan,Intermediate,3.73,72734,fiction,824.82,494.892,6.99,804,Hachette Book Group,35640,2,3.663697377268482,329.92800000000005,0.013885858585858587,271297.82
701,Hard Eight,"Janet Evanovich, Lorelei King",Excellent,4.17,93057,nonfiction,1060.82,636.492,8.99,805,Random House LLC,35640,4,4.438501485780951,424.328,0.017858922558922557,388047.69
702,The Vile Village,"Lemony Snicket, Brett Helquist",Intermediate,3.94,89733,fiction,706.82,424.092,5.99,808,Penguin Group (USA) LLC,35640,2,3.7631828109506484,282.72800000000007,0.011899326599326599,353548.02
703,Sybil,Flora Rheta Schreiber,Intermediate,3.99,72493,nonfiction,502.68,301.608,4.26,809,HarperCollins Publishing,35640,2,3.7411208253885513,201.072,0.008462626262626262,289247.07
704,Cosmos,Carl Sagan,Excellent,4.35,76440,nonfiction,1131.62,678.972,9.59,810,Penguin Group (USA) LLC,35640,4,4.458330543941579,452.6479999999999,0.01905084175084175,332514.0
705,Haunted: A Novel of Stories,Chuck Palahniuk,Intermediate,3.59,68861,fiction,234.82,140.892,1.99,810,Simon and Schuster Digital Sales Inc,35424,2,3.6121918528098504,93.928,0.00397730352303523,247210.99
706,The Shell Seekers,Rosamunde Pilcher,Excellent,4.13,73573,fiction,588.82,0.0,4.99,811,"Amazon Digital Services,  Inc.",35424,4,4.3856897471945135,588.82,0.0,303856.49
707,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,Excellent,4.16,59333,fiction,1680.32,1008.192,14.24,811,Penguin Group (USA) LLC,35424,4,4.357321450910039,672.1279999999999,0.02846070460704607,246825.28
708,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",Intermediate,3.95,56200,fiction,1128.08,676.848,9.56,813,Simon and Schuster Digital Sales Inc,35208,2,3.6848976172640526,451.23199999999997,0.019224267211997274,221990.0
710,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",Excellent,4.02,71868,children,872.02,523.212,7.39,816,"Amazon Digital Services,  Inc.",35208,4,4.348616640814533,348.808,0.014860599863667348,288909.36
711,The Lowland,Jhumpa Lahiri,Intermediate,3.82,62231,fiction,470.82,282.492,3.99,818,"Amazon Digital Services,  Inc.",35208,2,3.6636055033923833,188.32799999999997,0.008023517382413088,237722.41999999998
712,The Ruins of Gorlan,John Flanagan,Excellent,4.2,83085,nonfiction,824.82,494.892,6.99,818,Random House LLC,34992,4,4.427811140512593,329.92800000000005,0.014143004115226338,348957.0
713,Wintergirls,Laurie Halse Anderson,Intermediate,3.98,87665,fiction,352.82,0.0,2.99,819,"Amazon Digital Services,  Inc.",34992,2,3.7711324764551617,352.82,0.0,348906.7
715,Assassin's Quest,Robin Hobb,Excellent,4.18,67125,fiction,470.82,0.0,3.99,821,"Amazon Digital Services,  Inc.",34776,4,4.384756307438334,470.82,0.0,280582.5
716,Rosemary's Baby,Ira Levin,Intermediate,3.96,78766,fiction,588.82,0.0,4.99,823,"Amazon Digital Services,  Inc.",34776,2,3.7465377219213467,588.82,0.0,311913.36
717,The Talisman,"Stephen King, Peter Straub",Excellent,4.12,79508,nonfiction,234.82,140.892,1.99,823,"Amazon Digital Services,  Inc.",34776,4,4.396166516514711,93.928,0.004051414768806073,327572.96
718,The Path of Daggers,Robert Jordan,Intermediate,3.9,74815,fiction,234.82,140.892,1.99,824,"Amazon Digital Services,  Inc.",34560,2,3.719597794058291,93.928,0.004076736111111111,291778.5
719,The Dharma Bums,Jack Kerouac,Intermediate,3.94,62454,children,725.7,435.42,6.15,825,"Amazon Digital Services,  Inc.",34560,2,3.700226885077565,290.28000000000003,0.012598958333333334,246068.76
720,The Reckoning,Kelley Armstrong,Excellent,4.21,92922,fiction,466.83,0.0,3.99,826,"Amazon Digital Services,  Inc.",34560,4,4.450249288985131,466.83,0.0,391201.62
721,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,Intermediate,3.97,69596,fiction,934.83,560.898,7.99,827,Random House LLC,34344,2,3.7280362078469493,373.932,0.01633176100628931,276296.12
722,Mary Poppins,"P.L. Travers, Mary Shepard",Excellent,4.05,82706,fiction,349.83,209.898,2.99,830,"Amazon Digital Services,  Inc.",34128,4,4.3820169072440915,139.932,0.006150316455696202,334959.3
723,Red Seas Under Red Skies,Scott Lynch,Excellent,4.23,68255,fiction,349.83,209.898,2.99,831,"Amazon Digital Services,  Inc.",34128,4,4.402656333507735,139.932,0.006150316455696202,288718.65
724,The House on Mango Street,Sandra Cisneros,Intermediate,3.57,81579,fiction,115.83,0.0,0.99,832,"Amazon Digital Services,  Inc.",34128,2,3.63563348039243,115.83,0.0,291237.02999999997
725,City of Thieves,David Benioff,Excellent,4.28,68063,fiction,232.83,139.698,1.99,832,HarperCollins Publishers,34128,4,4.417166987289054,93.132,0.004093354430379747,291309.64
726,Halfway to the Grave,Jeaniene Frost,Excellent,4.18,106608,fiction,232.83,139.698,1.99,834,"Amazon Digital Services,  Inc.",33912,4,4.465117547862514,93.132,0.004119426751592357,445621.43999999994
727,The Twits,"Roald Dahl, Quentin Blake",Intermediate,3.94,82458,fiction,855.27,513.162,7.31,836,Random House LLC,33696,2,3.7484952254817205,342.10799999999995,0.015229166666666667,324884.52
728,Abhorsen,Garth Nix,Excellent,4.29,80740,nonfiction,1519.83,911.898,12.99,836,"Amazon Digital Services,  Inc.",33696,4,4.449837649586778,607.9319999999999,0.0270625,346374.6
729,The Beach House,"James Patterson, Peter de Jonge",Intermediate,3.82,68676,fiction,466.83,0.0,3.99,837,"Amazon Digital Services,  Inc.",33480,2,3.6807245262909385,466.83,0.0,262342.32
730,Eyes of the Dragon,Stephen King,Intermediate,3.92,72714,nonfiction,700.83,420.498,5.99,837,HarperCollins Publishers,33264,2,3.7206496033822374,280.33200000000005,0.012641233766233766,285038.88
731,Children of Dune,Frank Herbert,Intermediate,3.9,74133,fiction,115.83,0.0,0.99,838,"Amazon Digital Services,  Inc.",33264,2,3.7180069734794854,115.83,0.0,289118.7
732,Leviathan Wakes,James S.A. Corey,Excellent,4.2,68416,nonfiction,1689.48,1013.688,14.44,840,HarperCollins Publishers,33048,4,4.394065610798371,675.792,0.030673202614379086,287347.2
733,Queen of Shadows,Sarah J. Maas,Famous,4.6,99067,fiction,349.83,209.898,2.99,841,Macmillan,33048,3,4.2783733581909384,139.932,0.006351307189542484,455708.19999999995
734,Maus II : And Here My Troubles Began ,Art Spiegelman,Famous,4.41,90147,nonfiction,583.83,350.298,4.99,842,Hachette Book Group,32832,3,4.204982438408509,233.53200000000004,0.010669407894736842,397548.27
735,The Snowy Day,Ezra Jack Keats,Excellent,4.13,81914,fiction,1170.0,702.0,10.0,843,"Amazon Digital Services,  Inc.",32832,4,4.40434537423649,468.0,0.02138157894736842,338304.82
736,To the Nines,Janet Evanovich,Excellent,4.16,86963,fiction,1402.83,841.698,11.99,844,Penguin Group (USA) LLC,32832,4,4.423735802946362,561.132,0.025636513157894735,361766.08
737,Where We Belong,Emily Giffin,Intermediate,3.86,68224,nonfiction,115.83,0.0,0.99,845,"Amazon Digital Services,  Inc.",32616,2,3.6915774177367737,115.83,0.0,263344.64
738,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,Excellent,4.1,72207,fiction,349.83,0.0,2.99,846,"Amazon Digital Services,  Inc.",32616,4,4.373434126470428,349.83,0.0,296048.69999999995
739,ã‚¹ãƒ—ãƒ¼ãƒˆãƒ‹ã‚¯ã®æ‹äºº [SupÅ«toniku no Koibito],"Haruki Murakami, Philip Gabriel",Intermediate,3.82,62229,fiction,1084.59,650.754,9.27,846,Penguin Group (USA) LLC,32616,2,3.6635999203937883,433.8359999999999,0.01995198675496689,237714.78
740,The Signature of All Things,Elizabeth Gilbert,Intermediate,3.81,61135,nonfiction,232.83,139.698,1.99,848,"Amazon Digital Services,  Inc.",32400,2,3.6575188081377332,93.132,0.004311666666666667,232924.35
741,"Eats, Shoots and Leaves",Lynne Truss,Intermediate,3.86,79117,fiction,466.83,0.0,3.99,852,"Amazon Digital Services,  Inc.",32184,2,3.717310120131594,466.83,0.0,305391.62
742,Dead Witch Walking,Kim Harrison,Excellent,4.04,91390,nonfiction,349.83,0.0,2.99,852,"Amazon Digital Services,  Inc.",32184,4,4.39636137176054,349.83,0.0,369215.6
744,An Echo in the Bone,Diana Gabaldon,Famous,4.42,68854,fiction,1391.13,834.678,11.89,854,Simon and Schuster Digital Sales Inc,32184,3,4.161174193050338,556.4520000000001,0.025934563758389262,304334.68
745,Unearthly,Cynthia Hand,Excellent,4.06,99942,fiction,232.83,139.698,1.99,857,Hachette Book Group,31968,4,4.417900952626942,93.132,0.004369932432432433,405764.51999999996
747,Knife of Dreams,Robert Jordan,Excellent,4.12,71379,fiction,349.83,0.0,2.99,860,"Amazon Digital Services,  Inc.",31752,4,4.377430617447857,349.83,0.0,294081.48
748,Hoot,Carl Hiaasen,Intermediate,3.81,75275,fiction,583.83,350.298,4.99,862,Penguin Group (USA) LLC,31752,2,3.6936626134339834,233.53200000000004,0.011032312925170068,286797.75
749,Ã†neis,"Virgil, Robert Fitzgerald",Intermediate,3.81,75051,fiction,114.84,0.0,0.99,863,"Amazon Digital Services,  Inc.",31752,2,3.6931449079582475,114.84,0.0,285944.31
750,This is How You Lose Her,Junot DÃ­az,Intermediate,3.75,66720,nonfiction,624.08,374.448,5.38,865,"Amazon Digital Services,  Inc.",31536,2,3.6547050187163057,249.63200000000006,0.011873668188736681,250200.0
751,ã‚¢ãƒ•ã‚¿ãƒ¼ãƒ€ãƒ¼ã‚¯ [AfutÄ dÄku],"Haruki Murakami, Jay Rubin",Intermediate,3.68,64278,fiction,694.84,0.0,5.99,866,"Amazon Digital Services,  Inc.",31536,2,3.6272276446985012,694.84,0.0,236543.04
752,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,Intermediate,3.97,63304,fiction,892.04,535.224,7.69,867,Random House LLC,31536,2,3.711575205249614,356.8159999999999,0.016971841704718417,251316.88
753,It's Not Summer Without You,Jenny Han,Excellent,4.14,80367,fiction,346.84,0.0,2.99,868,"Amazon Digital Services,  Inc.",31536,4,4.4040332643261895,346.84,0.0,332719.37999999995
754,Pushing the Limits,Katie McGarry,Excellent,4.08,93818,fiction,462.84,0.0,3.99,869,"Amazon Digital Services,  Inc.",31320,4,4.412916319827332,462.84,0.0,382777.44
755,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",Intermediate,3.85,90908,fiction,114.84,68.904,0.99,869,Random House LLC,31320,2,3.7384427522188304,45.93600000000001,0.0021999999999999997,349995.8
756,Miss Nelson Is Missing!,"Harry Allard, James  Marshall",Excellent,4.26,77206,fiction,1158.84,695.304,9.99,871,Penguin Group (USA) LLC,31320,4,4.433062671033543,463.53599999999994,0.022199999999999998,328897.56
757,The Long Walk,"Richard Bachman, Stephen King",Excellent,4.11,71775,nonfiction,462.84,277.704,3.99,871,Hachette Book Group,31320,4,4.375391700761149,185.13599999999997,0.008866666666666667,294995.25
758,The Ersatz Elevator,"Lemony Snicket, Brett Helquist",Excellent,4.01,90071,nonfiction,230.84,138.504,1.99,873,Random House LLC,31104,4,4.384835922449875,92.33600000000001,0.004452932098765432,361184.70999999996
759,Messenger ,Lois Lowry,Intermediate,3.9,79746,fiction,462.84,277.704,3.99,877,"Amazon Digital Services,  Inc.",30888,2,3.730685741730173,185.13599999999997,0.008990675990675991,311009.39999999997
760,Lover Revealed,J.R. Ward,Excellent,4.3,97830,fiction,694.84,0.0,5.99,879,"Amazon Digital Services,  Inc.",30888,4,4.486190597112025,694.84,0.0,420669.0
761,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",Excellent,4.25,72797,fiction,770.24,462.144,6.64,879,Hachette Book Group,30672,4,4.419847779192823,308.096,0.015067292644757434,309387.25
762,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",Excellent,4.14,87335,fiction,114.84,68.904,0.99,881,"Amazon Digital Services,  Inc.",30672,4,4.418477318919137,45.93600000000001,0.0022464788732394366,361566.89999999997
763,God is Not Great: How Religion Poisons Everything,Christopher Hitchens,Intermediate,3.96,64347,children,694.84,416.904,5.99,883,"Amazon Digital Services,  Inc.",30456,2,3.7114140212578595,277.93600000000004,0.013688731284475964,254814.12
764,"Never Too Far (Too Far, #2)",Abbi Glines,Excellent,4.21,97616,fiction,114.84,68.904,0.99,884,"Amazon Digital Services,  Inc.",30456,4,4.458810182653889,45.93600000000001,0.0022624113475177305,410963.36
765,State of Fear,Michael Crichton,Intermediate,3.69,65397,fiction,114.84,68.904,0.99,885,"Amazon Digital Services,  Inc.",30240,2,3.633225786777748,45.93600000000001,0.0022785714285714284,241314.93
766,The Statistical Probability of Love at First Sight,Jennifer E. Smith,Intermediate,3.8,89356,fiction,114.84,0.0,0.99,886,"Amazon Digital Services,  Inc.",30240,2,3.720451431879563,114.84,0.0,339552.8
767,The Golem's Eye,Jonathan Stroud,Excellent,4.09,69058,nonfiction,810.84,486.504,6.99,886,Simon and Schuster Digital Sales Inc,29808,4,4.3626881141253495,324.336,0.016321256038647345,282447.22
768,Still Life with Woodpecker,Tom Robbins,Excellent,4.04,56802,fiction,346.84,0.0,2.99,887,"Amazon Digital Services,  Inc.",29808,4,4.313748509277645,346.84,0.0,229480.08000000002
769,Those Who Save Us,Jenna Blum,Excellent,4.12,68480,fiction,114.84,0.0,0.99,890,"Amazon Digital Services,  Inc.",29808,4,4.37022803741595,114.84,0.0,282137.60000000003
770,The Broker,John Grisham,Intermediate,3.77,65428,fiction,114.84,68.904,0.99,892,"Amazon Digital Services,  Inc.",29592,2,3.6573081130815908,45.93600000000001,0.0023284671532846713,246663.56
771,Across the Universe,Beth Revis,Intermediate,3.78,94176,fiction,462.84,0.0,3.99,892,"Amazon Digital Services,  Inc.",29376,2,3.723577940765905,462.84,0.0,355985.27999999997
772,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",M. Scott Peck,Excellent,4.03,61238,nonfiction,1042.84,625.704,8.99,893,"Amazon Digital Services,  Inc.",29160,4,4.323811236115337,417.13599999999997,0.021457613168724278,246789.14
773,Blood Rites,Jim Butcher,Excellent,4.33,79627,nonfiction,1041.68,625.008,8.98,894,"Amazon Digital Services,  Inc.",28944,4,4.4594263231114395,416.672,0.02159369817578773,344784.91000000003
774,The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal",Excellent,4.09,92916,fiction,1506.84,904.104,12.99,894,Simon and Schuster Digital Sales Inc,28944,4,4.414238071736348,602.7359999999999,0.0312363184079602,380026.44
775,The Silent Wife,A.S.A. Harrison,Novice,3.3,60323,nonfiction,784.16,470.496,6.76,897,"Amazon Digital Services,  Inc.",28728,1,3.20219605251028,313.664,0.016377610693400168,199065.9
776,How to Be a Woman,Caitlin Moran,Intermediate,3.73,70446,fiction,346.84,0.0,2.99,898,"Amazon Digital Services,  Inc.",28512,2,3.658145001327691,346.84,0.0,262763.58
777,A Court of Mist and Fury,Sarah J. Maas,Famous,4.72,108384,fiction,1158.84,695.304,9.99,900,Simon and Schuster Digital Sales Inc,28512,3,4.32998767277766,463.53599999999994,0.024386363636363637,511572.48
778,Life,Keith Richards,Intermediate,3.84,60409,fiction,926.84,556.104,7.99,900,Random House LLC,28512,2,3.6644435342917863,370.736,0.019504208754208757,231970.56
779,Unaccustomed Earth,Jhumpa Lahiri,Excellent,4.11,60126,fiction,458.85,0.0,3.99,903,"Amazon Digital Services,  Inc.",28296,4,4.344627814211085,458.85,0.0,247117.86000000002
780,The Pilot's Wife,Anita Shreve,Intermediate,3.5,71777,fiction,1367.35,820.41,11.89,904,Simon and Schuster Digital Sales Inc,28296,2,3.5923965412474548,546.9399999999999,0.028993850720949958,251219.5
781,White Noise,Don DeLillo,Intermediate,3.86,55678,fiction,573.85,0.0,4.99,905,"Amazon Digital Services,  Inc.",28296,2,3.6562765706813627,573.85,0.0,214917.08
782,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,Famous,4.42,66079,fiction,343.85,0.0,2.99,907,"Amazon Digital Services,  Inc.",2943,3,4.154028013724931,343.85,0.0,292069.18
